[INFO] | 2024-11-10 07:38:26 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Analysis started at: 2024-11-10 07:38:26 AM
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for getAaveCore
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for getAaveCore
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function getAaveCore
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function constructor
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for isOwner
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for isOwner
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function isOwner
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function renounceOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for updatePercentages
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for updatePercentages
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function updatePercentages
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function constructor
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for isOwner
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for isOwner
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function isOwner
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for approve
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for approve
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function approve
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for extractETHIfStuck
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for extractETHIfStuck
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function extractETHIfStuck
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function renounceOwnership
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for updatePercentages
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for updatePercentages
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function updatePercentages
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for setRetirementYeldTreasury
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for setRetirementYeldTreasury
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function setRetirementYeldTreasury
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for setUniswapRouter
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for setUniswapRouter
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function setUniswapRouter
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for setYeldToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for setYeldToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function setYeldToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for changeYeldToRewardPerDay
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for changeYeldToRewardPerDay
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function changeYeldToRewardPerDay
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for setHoldPercentage
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for setHoldPercentage
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function setHoldPercentage
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for balanceFulcrumInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for balanceFulcrumInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function balanceFulcrumInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _balanceFulcrumInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _balanceFulcrumInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _balanceFulcrumInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function transfer
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function transferFrom
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _burn
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _burn
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _burn
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _burn
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _burn
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _burn
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function transfer
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function transferFrom
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for getGeneratedYelds
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for getGeneratedYelds
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function getGeneratedYelds
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for balanceCompoundInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for balanceCompoundInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function balanceCompoundInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _balanceCompoundInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _balanceCompoundInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _balanceCompoundInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for safeTransfer
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for safeTransfer
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function safeTransfer
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for safeTransferFrom
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for safeTransferFrom
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function safeTransferFrom
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for safeApprove
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for safeApprove
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function safeApprove
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for safeIncreaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for safeIncreaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function safeIncreaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for safeDecreaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for safeDecreaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function safeDecreaseAllowance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _withdrawAll
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _withdrawAll
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _withdrawAll
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for supplyAave
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for supplyAave
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function supplyAave
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _withdrawSomeFulcrum
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _withdrawSomeFulcrum
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _withdrawSomeFulcrum
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _burnFrom
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _burnFrom
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _burnFrom
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _burnFrom
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _burnFrom
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _burnFrom
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _withdrawSomeCompound
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _withdrawSomeCompound
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _withdrawSomeCompound
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for calcPoolValueInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for calcPoolValueInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function calcPoolValueInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _calcPoolValueInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _calcPoolValueInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _calcPoolValueInToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for usdcToETH
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for usdcToETH
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function usdcToETH
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for approveToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for approveToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function approveToken
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for rebalance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for rebalance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function rebalance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _rebalance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _rebalance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Range graph generated
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _rebalance
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for _withdrawSome
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for _withdrawSome
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Processed function _withdrawSome
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Generating return summary for getPricePerFullShare
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | Return summary generated for getPricePerFullShare
[INFO] | 2024-11-10 07:38:39 AM | analyzer.0x1ba35631c69a1363769d2b3e4a9d5c7020b3e520 | State variable assignement do not exist
