Smart Contract,Function Name,RENT,UE,is_student,Comments
0x64b09d1a4b01db659fc36b72de0361f2c6c521b1,EncryptedToken.getEth,0,1,1,
0x675c807fe3cf4fcc51b5c739b4bb910b0009ccb1,OurBank.payout,0,1,1,-- Reason for no REENT: no state var. changes after external call
0x6a3f85f8a86e7b3de0269c20e9ab066dd57b8e21,AccRegCenter.transfertoacc,0,0,1,-- Reason for no REENT: Modifier onlyOwner
0x6cdccb2b249298419ab3dea261a92fbacf2223ab,BountyEscrow.payout,0,1,1,
0x6d84769b1e287a27f282a938c8110b22714dbf78,ABIO_BaseICO.fallback,0,0,1,"-- No UE: abioToken.transfer does not return any value as per declaration in ""interface ABIO_Token"""
0x71d57fc11e9d85d8ce2b5acc9019af399bf0cbcb,LockToken.release,0,1,1,-- Reason for no REENT: modifier onlyOwner -- Reason for UE: function token_reward.transfer() returns boolean value
0x7a5c92aa4deff4f784a7149e26ba96e77f3f0635,Contagion.Count,0,1,1,-- No REENT --> because of onlyOwner modifier
0x7a5c92aa4deff4f784a7149e26ba96e77f3f0635,Contagion.Sort,0,1,1,In the above code snippet the line 'owner.send(feecounter)' address without checking the return value of the function 'send' function. This is a potential issue because the function 'send' it return a Boolean value indicating whether the transfer was successful or not. It failed to check  this return value could lead to unintended consequences if the transfer fails. i.e. if the owner contract does't have a fallback function. To counter or prevent we need to check the return value of the 'send' function and handle failure appropriately.
0x7c52209718662dde9e18690e5ce435aa81502edd,BurnableOpenPayment.release,0,1,1,
0x7c52209718662dde9e18690e5ce435aa81502edd,BurnableOpenPaymentFactory.newBurnableOpenPayment,0,1,1,
0x7d09edb07d23acb532a82be3da5c17d9d85806b4,PoCGame.donateToWhale,0,1,1,-- Reason for no REENT: whale.call.value sends amount to whale contract. it does not depend on any state variable
0x7d7dde4b196a237879e448fc4b69b8647c124932,Utopium.Optin,0,1,1,
0x7d7dde4b196a237879e448fc4b69b8647c124932,Utopium.Payout,0,1,1,-- Reson for not RENT: No statements after external call -- Reason for UE: token.transfer returns boolean value
0x7e433aee8090ee2c8ee3e6aaedfde1b76d776ace,LockToken.release,0,1,1,-- No REENT --> because of onlyOwner modifier -- It has UE; as transfer can return false
0x82a9187ad010f85678b6f96b3d6f3a579ab640fb,AgentContract.returnBalanseToTarget,0,1,1,-- No REENT: assert(msg.sender == __owner)
0x82cc62a5441c4df93acf0d2cf63e25060289e847,zeroXWrapper.zeroXSwap,0,1,1,Reentrancy Vulnerability :- The above contract function does not have reentrancy vulnerability as it calls 'forwarder' contract and emits the result of the call; but it doesn't make any additionally state changes or external calls that could be exploited by an attacker for reentrancy. 
0x849019a489c3c26c7a7668e468be81a4d132781f,SimpleDeposit.RefundDeposit,0,1,1,
0x84cd9cf60bcb44f7bab8b75e6f03614c2c3b22b7,ESmart.withdrawPrize,0,1,1,-- Reason for no REENT: withdrawPrize gets called after 5 rounds. jackpotAmount is entire balance of the contract. The depositor will get entire balance in first send and there is no way that any user can send money to the contract again after 5 rounds.
0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f,BankWallet.fund,0,0,1,-- Reason for no REENT: No state changes after external call
0x887e4f25db63b079dffed24283f0470b0704b8e8,TheWarBlueNation.Count,0,1,1,-- Reason for no REENT: modifier onlyowner
0x887e4f25db63b079dffed24283f0470b0704b8e8,TheWarBlueNation.Sort,0,1,1,Reason for not reentrancy:
0x8b3d70d628ebd30d4a2ea82db95ba2e906c71633,BZxVault.withdrawEther,0,1,1,
0x8c73696a453f67ea5b7e5f2cd58ca0ad72ecaaeb,TokenLock.release,0,0,1,-- Reason for no REENT: Modifier ownerOnly
0x8fd1e427396ddb511533cf9abdbebd0a7e08da35,Token.WithdrawToken,0,1,1,This function doesn't contain direct reentrancy vulnerability because it follows the checks-effects-interaction pattern. However; it does have an unchecked call return value issue. Specifically the line:
0x91d7e5895f7a635ba8bdce9e2be544e5e527135f,Crowdsale.checkGoalReached,0,0,1,
0x950ad688ade27bcaa6e890e9d86ba5a9293f4d8c,Crowdsale.checkGoalReached,0,0,1,
0x95e7ab2a7a120ceac7bcdb945367e41ff106e3cf,Receiver.drain,0,1,1,
0x969f99f3d3cb00d84634ec1ef2b8ba506955b1f7,WeSendReserve.release,0,1,1,-- Reason for UE: token.transfer returns boolean -- Reason for no RENT: modifier isAuthorized
0x99d804f479df333ed4d2287af2d4da3eda1b3cd1,EthealSplit.split,0,1,1,-- Reason for no REENT: there is only one function that receives money; i.e. this function. It sends same money to addresses selected by sender
0x9accb8fe0d9df53ce0040bc78d1294e1f55dcc88,MyAdvancedToken8.sell,0,0,1,
0x9bf7b6be208672cabbb671a3438c60c1ecb13061,AutoWallet.sweep,0,1,1,
0x9d24335fd550568615bc81f8c0aa72aaa70ab93a,TheWarRedNation.Count,0,1,1,-- Reason for no REENT: modifier onlyowner
0x9d24335fd550568615bc81f8c0aa72aaa70ab93a,TheWarRedNation.Sort,0,1,1,
0x9d31ff892f984a83e8b342a5ece8e8911ed909e0,A_Free_Ether_A_Day.show_me_the_money,0,0,1,
0x9d661f7773be14439b4223f5b516bc7ef67b0369,PayableHumanityApplicant.applyWithEtherFor,0,1,1,
0x9ecea0edc56f307cc343b2c8e3acb454d1faffda,BZxVault.withdrawEther,0,1,1,-- Reason for UE: return (to.send(amount));
0x9ed484129f09e5a90a13f4e914a0bd6fa08ceba7,BoomerangLiquidity.donate,0,1,1,The call Return Value of the call() function is not checked to see if it was a success or not.
0xa43ebd8939d8328f5858119a3fb65f65c864c6dd,Sweeper_clean,0,1,1,
0xa46edd6a9a93feec36576ee5048146870ea2c3ae,EBU.transfer,0,1,1,-- No REENT: The attacker won't get any benefits over normally calling the function twice
0xa584c5eaccb5dd4a5c0fc0a785dee952becc4c06,Crowdsale.safeWithdrawal,0,1,1,
0xa97e65fbb5d1f9698a78f55e3a3529a74417ae69,GOOGTokenSale.fallback,0,0,1,-- Reason for no UE: require statements check the return value
0xa9b6e2381dee5dd4ea5d6e31e11b3c6f10d35afc,UserContract.Initiate,0,0,1,-- No REENT: No externall call in token.transfer() function (In contract Wrapped_Ether)
0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49,IOU.withdraw,0,0,1,-- Reason for no RENT: No state changes after external call (one function from 1. msg.sender.transfer(eth_to_refund);     2. token.transfer(msg.sender; iou_to_withdraw); will be executed. Not both.)
0xab32cdd8d4796f5ae968ac176b3cc54a3200c723,ICO.withdraw,0,1,1,-- Reason for UE: owner.send(amount)
0xac355d24591c01ad44f8da36ec7629d275a2c6e1,ShortOrder.claimDonations,0,1,1,The first call to admin.transfer() is a legit call and in case of any failure; the transaction will get revert. However; the second call Token(tokenUser[0]).transfer() is user defined and returns a bool value instead of reverting the transaction. Hence; any failure in this transaction will return normally with a false bool value which is not at all checked in the above code. Instead ; the state variables are changed without checking the Token(tokenUser[0]).transfer() return value. Hence; unchecked call return value bug is present. Secondly; the potential candidate for reentrancy bug is Token(tokenUser[0]).transfer().But; it is only calling admin address for the transaction to occur. This admin address is the owner of the contract as defined in the constructor of the class. This address is fixed and can not be changed by the attacker which prohibits the reentrancy bug.
0xacb8a40073d0a7e041b29381debcafc2b538cd7c,DepositContract.RefundDeposit,0,1,1,-- Reason for No RENT: State changes after external call does not affect the excution of add.send
0xad43e8ba48a974e6dc5a385d87fc8cd1fe94a408,Crowdsale.fallback,0,0,1,
0xad93be20a1781d9976b87c5bda2be64b2ebc132d,BlockworqCredit.withdraw,0,1,1,
0xaf7aea249098f2c2f50cc11d4000ccf798194373,ZTCrowdsale.fallback,0,0,1,-- Reason for no REENT: state vars changed after external call has no impact on the execution of external call
0xafb7ae966a9a7801beace4a7d5bbee91d860f616,Token.buyTokens,0,1,1,
0xafc36ac17c5d84504064f944b27292e795d03398,IOU.withdraw,0,1,1,
0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77,Proxy.proxy,0,1,1,
0xb25cef763846fe25185de5cf970fdf2ac13fc16d,Crowdsale.fallback,0,0,1,-- state changes after external call are not important becuase the variable soldTokensCounter is not used anywhere in the function inside if; require; or assert
0xb588530e3956d9787b0429244ca360f566ff3301,BaseUnilotGame.revoke,0,0,1,-- Reason for no REENT: modifier onlyAdministrator
0xb620cee6b52f96f3c6b253e6eea556aa2d214a99,DrainMe.callFirstTarget,0,1,1,
0xb620cee6b52f96f3c6b253e6eea556aa2d214a99,DrainMe.callSecondTarget,0,1,1,
0xb69a50f98a49f85fd2042813e1647b02dc43d71f,EbyteDistribution.fallback,0,1,1,-- Reason for UE: ebyteToken.transfer() returns boolean-- Reason for no REENT: state variables changed after external call has no impact on external call
0xbd8dbefb4e1217e95fa37201c61daf4b57a9fe19,Airdrop.withdraw,0,1,1,
0xc4529ea3f838a7e27a673a87bfe844a5b8b1e4e2,InterestTest.payout,0,1,1,
0xc524079859fd32597f257c175c5f9e239c1dd2db,EncryptedToken.getEth,0,1,1,
0xc543afe640c8c7521beb6549be75f77b568f4590,GET111.fallback,0,1,1,Not reentrant because money is sent to ADMIN. We are assuming that ADMIN is not malicious.
0xc601f6938c75c4ca03eaad570701d86e607771db,Contagion.Count,0,1,1,-- Reason for no REENT: modifier onlyowner
0xc601f6938c75c4ca03eaad570701d86e607771db,Contagion.Sort,0,1,1,Reason for not reentrancy: 1. Variable feecounter is local; 2. Function Sort is internal
0xc64fd3ff188c4f1f1e34bbff54f67d8c88175696,LockingContract.releaseTokens,0,0,1,
0xc67c1f88f31e724b137a057292e55cb42a5f3241,Crowdsale.fallback,0,0,1,-- Reason for no REENT: state var. amountLeft has no impact on the execution of transfer
0xc80defd365fbac2dffeddfcb091b99afea6f8408,FruitFarm.getTokens,0,1,1,
0xceffdb3f1aed635e94a0b565239d4353ae44c744,BancorBuyer.buy,0,0,1,
0xd1265bfe57597840f89971b7e67538bac780f9ad,DesTokenSale.finishPhase,0,0,1,-- Reason for not reentrancy: onlyOwner modifier
0xd1a3ace46c98e028229974217201433e7163c4dd,HelpMeTokenPart1.fallback,0,1,1,Above function has Unchecked Call Return Value as the return value of thankyou() function is not checked.
0xd40c2daf2b55fbf5532ddeada3febe738f431dfe,EncryptedToken.fallback,0,1,1,Not reentrant because the function is fallback function and we are sending msg.value to owner; in the next reentrant call the attacker has to send money in order for owner to receive it
0xd54920cedf704b87342fa26d5773efabf9037a77,CryptoStars.withdrawPartial,0,1,1,-- Reason for no reentrancy vuln: No state variable changes after external call
0xd5e5ab3438c14a6c823886baa24d8f41636b1d34,TokenERC20.withdraw,0,1,1,
0xd89098a767a3fe39410d6fa7d72b6ebc5eaae247,LockingContract.releaseTokens,0,0,1,-- Reason for no REENT: stat var totalTokens which is changed after external call has no impact on the execution of the external call
0xdb8459034fc97eed3d43172909e1d353e9f4d282,URUNCrowdsale.manualTokenTransfer,0,1,1,Reason for UE: Token.transfer returns boolean value -- Reason for no REENT: Modifier onlyOwner
0xde39859237f5ff14926b194c3ef72e3213d3c665,Dex.trade,0,1,1,
0xde39859237f5ff14926b194c3ef72e3213d3c665,Dex.tradeRoutes,0,1,1,-- Reason for no REENT: Calling the function twice using reentrancy vuln and calling the function twice using normal call has same impact
0xdef5dce5781220efda3f5235cc6e5dd5a08e22bd,SmcdCoin.fallback,0,1,1,
0xe2a88ab6dc9da8e017c0a529d731558adc4183d5,Receiver.drain,0,1,1,-- Reason for no REENT: no state changes; no other statements except an external call
0xe2a88ab6dc9da8e017c0a529d731558adc4183d5,Receiver.forward,0,1,1,
0xe2d8337423519a95eb38d6bce22ea5e8784e79d5,CentraAsiaWhiteList.withdraw,0,1,1,
0xe4e28bfd45969218a2af311ee10e80846f7b2fdc,Presale.getFunds,0,1,1,Above function has Unchecked Call Return Value as the function does not check the value of send to see if transfer is successful or not.
0xe650a4ed8c64174201204fd4d628a98661048fc4,RobetTest.signal,0,1,1,-- Reason for no REENT: no state changes after external call
0xe66888a40b5e6271006e2a0de47cfc70ca0ba4fa,AirdropController.airdropManually,0,1,1,-- No REENT --> because of onlyOwner modifier -- UE --> token.transfer() returns boolean
0xe894d54dca59cb53fe9cbc5155093605c7068220,airDrop.transfer,0,1,1,
0xe9aec9c2a03d06243fffb907f6ce377e3c5c8936,CentraToken.withdraw,0,1,1,
0xebbe139afc4f0706cc928311b6748701b6549a31,Contagion.Sort,0,1,1,Reason for not reentrancy: 1. Variable feecounter is local; 2. Function Sort is internal
0xec8f9a0de90487e7aa172fe5291fd19ad7163aa1,BDSMAirdrop.tokensBack,0,0,1,-- No REENT --> because of onlyOwner modifier-- No UE: transfer function throws exception on failing
0xec94d178d97bac527fdcd4b3d4bf41b57d640c5b,Crowdsale.fallback,0,0,1,No comments mentioned in the answer
0xecbed48098c4f25a16195c45ddf5fd736e28b14b,UserfeedsClaimWithValueMultiSendUnsafe.send,0,1,1,-- No reentrancy because the attacker won't get any benefits by attacking the contract. He gets msg.value/recipients.length. He needs to send msg.value amount everytime and he will get less than that -- Reason for no RENT: even if one of the recipients calls the function again; he/she needs to send money also (amount=msg.value...) There is no benefit to attacker in reentering the function again
0xecfe4b7afc47260cb590d3043d3f790a61bb7910,EbyteDistribution.fallback,0,1,1,-- No REENT: state changes after external call has no impact on execution of transfer function -- UE: ebyteToken.transfer() returns boolean value
0xee3dc775669d2415cad8b5b424e6c97ad60ebef5,EncryptedToken.getEth,0,1,1,
0xefcc5dcaba4a93046b5f5c24c1281c685154214c,CrypteloPreSale.refund,0,1,1,
0xefcc5dcaba4a93046b5f5c24c1281c685154214c,CrypteloPreSale.withdrawAllEther,0,1,1,
0xf145cc0345f95d45ea5fda21ef8abd1b824cbe0d,DivisibleFirstCommonsForumToken.withdrawEther,0,1,1,
0xf1add8bf553d0066be17768d6816f3730c476237,Participant.processPayment,0,1,1,
0xf2570186500a46986f3139f65afedc2afe4f445d,RealOldFuckMaker.makeOldFucks,0,1,1,--  Reason for no REENT: No benefit to attacker in peroming the attack.
0xf2d54d17d3dc3810a0d62042a0b381df122ed162,BeercoinICO.fallback,0,0,1,-- Reason for no UE: beercoin.transfer() does not return any value
0xf796eb0a13b5a75e94f13fd14fb66b2b8007f69b,CoinByInsomniaTokenSale.buyTokens,0,0,1,
0xf847b0052b9d369401b0d71465f28392ea7e3304,Pandora.payToMarketingReferral,0,1,1,
0xf8a617d786dcb28f5d00f7e81b9f92b0cad617df,EFINITY.withdraw,0,1,1,
0xfae0300c03a1ea898176bcb39f919c559f64f4ff,deposittest.withdraw,0,1,1,-- No REENT --> because of onlyOwner modifier; no state changes after external call
0xfb0f7189b354660e649ae14261a9fe0e8febf369,CandyContract.collectBack,0,0,1,Reason for no REENT: modifier onlyOwner
0xfcc74ab9a02d55b9b1d0c378547a6bcfad7597c9,WashCrowdsale.fallback,0,1,1,-- It has unchecked call return value because of the line beneficiary.send(ethamount);
0xfcdd6d4f2cfb7cea900c4a57282cffcf3e41e068,Interestv3.payout,0,1,1,
