[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Analysis started at: 2024-11-10 07:39:28 AM
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function approve
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for extractETHIfStuck
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for extractETHIfStuck
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function extractETHIfStuck
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function transferOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function renounceOwnership
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for updatePercentages
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for updatePercentages
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function updatePercentages
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for setRetirementYeldTreasury
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for setRetirementYeldTreasury
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function setRetirementYeldTreasury
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for setUniswapRouter
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for setUniswapRouter
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function setUniswapRouter
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for setYeldToken
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for setYeldToken
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function setYeldToken
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for changeYeldToRewardPerDay
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for changeYeldToRewardPerDay
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function changeYeldToRewardPerDay
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for setHoldPercentage
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for setHoldPercentage
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function setHoldPercentage
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for balanceFulcrumInToken
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for balanceFulcrumInToken
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function balanceFulcrumInToken
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function transfer
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function transferFrom
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _burn
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _burn
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _burn
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _burn
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _burn
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _burn
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function transfer
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function transferFrom
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for getGeneratedYelds
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for getGeneratedYelds
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function getGeneratedYelds
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for balanceCompoundInToken
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for balanceCompoundInToken
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function balanceCompoundInToken
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for safeTransfer
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for safeTransfer
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function safeTransfer
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for safeTransferFrom
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for safeTransferFrom
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function safeTransferFrom
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for safeApprove
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for safeApprove
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function safeApprove
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for safeIncreaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for safeIncreaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function safeIncreaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for safeDecreaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for safeDecreaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function safeDecreaseAllowance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _supplyAave
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _supplyAave
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _supplyAave
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _withdrawSomeFulcrum
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _withdrawSomeFulcrum
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _withdrawSomeFulcrum
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _burnFrom
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _burnFrom
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _burnFrom
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _burnFrom
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _burnFrom
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _burnFrom
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _withdrawSomeCompound
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _withdrawSomeCompound
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _withdrawSomeCompound
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for calcPoolValueInToken
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for calcPoolValueInToken
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function calcPoolValueInToken
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for daiToETH
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for daiToETH
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function daiToETH
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for approveToken
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for approveToken
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function approveToken
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _withdrawAll
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _withdrawAll
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _withdrawAll
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for _withdrawSome
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for _withdrawSome
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function _withdrawSome
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for getPricePerFullShare
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for getPricePerFullShare
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function getPricePerFullShare
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function constructor
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for rebalance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for rebalance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function rebalance
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for deposit
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for deposit
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Range graph generated
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Processed function deposit
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Generating return summary for withdraw
[INFO] | 2024-11-10 07:39:38 AM | analyzer.0x1c3f78372a8c3e01970b85e1b26b885803011da3 | Return summary generated for withdraw
